customer_id,transaction_date,transaction_value
C101230,2025-08-10,7.62
C101823,2024-02-12,9.6
C100376,2023-06-11,58.66
C100070,2025-08-18,2.01
C101443,2023-08-28,21.07
C101057,2025-06-28,11.18
C101404,2024-11-27,22.52
C101788,2024-04-11,5.39
C101447,2024-11-24,32.87
C101829,2023-04-15,45.45
C101418,2024-09-23,96.07
C101698,2024-08-21,14.26
C100913,2025-06-29,120.12
C100897,2024-12-04,12.44
C101920,2024-08-06,5.56
C101806,2024-12-05,10.87
C100088,2023-03-15,3.7
C101998,2023-01-08,13.58
C100912,2025-09-04,106.91
C100082,2024-02-13,7.91
C100281,2023-05-28,5.53
C100940,2025-03-05,29.3
C100877,2025-02-18,37.91
C101878,2025-08-05,53.68
C100232,2025-01-12,132.12
C101656,2025-05-05,15.63
C101009,2024-01-04,8.41
C100630,2024-05-08,45.4
C100413,2025-03-01,92.08
C100682,2024-10-31,6.47
C100642,2023-02-13,56.03
C101305,2023-06-14,38.97
C101152,2023-06-20,44.92
C101871,2025-05-19,31.67
C100011,2024-10-23,9.75
C100250,2025-02-26,3.2
C101507,2023-10-12,46.28
C100353,2024-07-01,105.79
C101715,2025-09-28,64.67
C100530,2023-08-19,10.86
C101572,2023-07-29,4.6
C100691,2023-04-27,92.49
C100634,2024-11-13,39.54
C101789,2024-08-21,17.34
C100709,2025-05-14,151.89
C101878,2025-03-20,37.63
C101280,2023-09-03,45.58
C101491,2024-10-02,61.01
C100310,2023-07-19,87.69
C100474,2024-05-10,34.76
C101226,2023-04-09,80.2
C100281,2023-11-08,4.88
C101086,2023-12-22,175.5
C100424,2024-12-06,19.23
C101167,2023-07-12,72.97
C100463,2024-12-05,17.41
C100815,2025-02-16,39.5
C100569,2023-11-13,107.92
C100370,2024-07-10,89.46
C100272,2023-04-26,66.58
C100830,2023-04-04,28.34
C100300,2023-07-30,67.74
C100384,2023-10-17,23.74
C101887,2023-10-24,1.92
C101183,2023-09-15,12.09
C101126,2024-10-24,49.97
C101256,2023-01-28,391.0
C101503,2023-02-03,41.27
C100167,2025-10-02,52.42
C101655,2023-09-20,48.7
C100582,2024-10-11,14.85
C101968,2025-07-28,126.41
C100889,2024-08-10,58.33
C101119,2024-06-21,23.38
C101157,2025-10-09,44.92
C101544,2023-04-08,86.4
C101380,2025-02-08,73.8
C101838,2024-03-10,38.03
C101954,2023-07-11,11.98
C100124,2024-05-28,79.12
C100220,2023-12-30,75.75
C101394,2024-09-23,19.0
C101040,2024-07-21,53.25
C100365,2023-06-16,112.71
C101644,2023-10-11,18.13
C101809,2025-05-19,8.88
C100266,2023-07-17,18.51
C100340,2024-05-30,4.33
C100057,2024-09-24,198.66
C101396,2024-09-29,84.07
C100438,2024-08-23,22.1
C100926,2025-10-03,49.01
C100028,2024-02-07,28.77
C100164,2023-04-01,60.02
C101618,2023-11-09,56.62
C100705,2025-07-09,18.15
C100933,2025-05-29,1.93
C101116,2025-08-01,4.05
C100535,2023-10-15,40.69
C101433,2024-06-08,19.84
C101560,2023-12-26,58.19
C100235,2023-10-26,27.01
C101121,2023-07-30,183.07
C100835,2024-12-03,38.18
C100074,2024-01-25,25.44
C101112,2024-05-02,52.07
C100642,2024-10-12,87.92
C101213,2023-08-29,4.69
C100591,2023-01-04,37.98
C100329,2024-07-29,67.52
C101620,2024-12-31,217.06
C100393,2025-10-13,6.98
C100890,2023-04-11,41.12
C101754,2023-07-14,3.17
C101390,2025-03-16,19.57
C100087,2023-11-20,58.26
C100775,2024-04-28,75.53
C101271,2024-11-16,47.92
C100732,2024-12-04,1.74
C101784,2023-12-23,137.85
C100308,2025-03-11,24.73
C100667,2024-11-26,43.68
C100652,2025-09-26,163.88
C100933,2025-10-16,276.92
C101128,2025-03-12,59.32
C101383,2025-04-15,309.26
C100898,2023-07-09,12.77
C100114,2024-09-10,58.01
C101196,2023-07-18,154.05
C100348,2023-06-04,134.89
C101775,2024-04-01,45.08
C101285,2025-05-16,52.01
C100174,2023-05-10,10.93
C101360,2025-02-18,30.57
C101895,2025-03-10,82.61
C101532,2023-04-16,48.09
C100578,2023-05-16,34.21
C100342,2023-08-09,17.26
C100966,2023-09-07,4.72
C101379,2024-11-26,39.81
C100728,2025-05-30,113.09
C101255,2025-09-30,3.84
C100162,2023-06-10,32.12
C100444,2023-11-27,51.77
C100097,2023-11-03,141.24
C100480,2025-06-25,12.08
C101852,2024-08-13,28.63
C100872,2023-12-31,92.35
C100687,2023-02-07,96.94
C101114,2023-01-02,87.66
C100463,2023-01-10,30.86
C101986,2025-05-18,7.88
C101490,2024-07-05,2.42
C101437,2023-04-14,9.51
C100422,2024-12-07,41.63
C100720,2024-02-24,60.07
C100082,2023-01-27,7.26
C101206,2024-03-26,32.11
C100266,2023-12-29,18.96
C101213,2025-05-28,19.17
C101450,2024-09-22,86.38
C101938,2024-09-05,15.45
C100123,2023-10-13,11.83
C100243,2025-02-01,125.79
C101102,2024-08-23,58.35
C100526,2025-07-02,94.09
C100597,2023-01-16,6.93
C100771,2023-02-03,48.24
C101335,2023-10-23,30.36
C100397,2023-04-18,63.7
C100292,2024-10-26,14.08
C100526,2025-08-18,87.71
C100007,2024-09-16,34.93
C101392,2023-10-27,58.39
C100167,2024-11-25,23.35
C100910,2025-01-31,108.69
C100439,2023-02-12,34.97
C101375,2024-08-01,111.42
C101319,2024-11-09,29.63
C100113,2023-12-14,81.12
C100572,2024-03-18,82.61
C101783,2025-07-30,72.67
C101519,2023-04-01,81.05
C100762,2025-09-11,58.3
C100231,2024-09-02,26.82
C100483,2024-05-21,78.42
C100720,2024-06-13,20.23
C101796,2024-09-15,2.64
C100772,2023-01-04,71.3
C101178,2025-02-09,54.26
C100390,2023-07-23,1.0
C101147,2023-03-07,59.06
C101229,2024-06-23,59.55
C100389,2024-08-05,28.95
C101603,2023-07-17,1.56
C100450,2023-05-22,25.46
C101000,2024-10-22,202.59
C101484,2023-02-09,17.25
C100902,2024-03-24,96.71
C101698,2023-02-08,82.3
C100146,2023-10-12,16.17
C101570,2024-10-15,28.99
C100736,2023-12-07,44.74
C100916,2025-01-27,34.08
C100731,2024-01-09,224.42
C100945,2025-01-26,67.59
C101018,2024-03-27,52.17
C100565,2024-08-18,35.26
C100400,2023-08-29,32.76
C101274,2023-04-05,9.17
C101247,2024-07-30,67.92
C101293,2024-08-15,3.03
C100547,2024-06-29,15.58
C100568,2024-12-04,11.94
C100903,2025-01-13,8.73
C100133,2025-03-15,237.38
C101095,2024-12-02,17.48
C101357,2024-08-17,87.43
C101694,2024-02-24,5.74
C101620,2024-10-02,24.43
C100990,2025-02-23,85.45
C101712,2025-06-02,57.78
C101042,2023-03-26,55.53
C100901,2023-11-18,116.37
C100407,2025-10-17,17.04
C100196,2024-11-06,43.11
C100212,2023-08-10,29.22
C100775,2023-11-17,24.24
C101597,2024-03-04,39.51
C100518,2023-11-02,1.78
C100869,2025-01-05,89.8
C100650,2023-04-25,10.36
C101453,2023-06-03,34.88
C101022,2024-02-13,90.17
C100738,2024-12-06,15.9
C100360,2024-03-16,103.98
C101041,2025-06-02,78.75
C100408,2024-02-22,138.19
C100012,2025-09-17,165.69
C101180,2024-05-26,6.7
C100852,2024-04-28,13.97
C100624,2025-05-06,137.37
C100049,2023-09-13,33.61
C101530,2024-09-10,67.24
C101363,2023-07-01,8.02
C101202,2025-09-26,32.47
C100605,2025-09-20,7.56
C101700,2024-02-01,5.31
C100232,2023-08-14,1.0
C101365,2024-08-12,31.4
C101731,2023-08-21,21.64
C100127,2023-04-18,76.12
C101936,2024-01-31,40.47
C101706,2024-10-10,42.49
C100516,2024-01-08,16.92
C100222,2024-08-09,9.97
C100280,2024-08-31,70.29
C101532,2023-06-28,3.89
C101919,2024-06-09,7.8
C100906,2023-09-25,156.76
C101224,2023-06-13,8.83
C101614,2025-04-21,65.39
C100244,2024-05-09,12.17
C100271,2023-05-30,104.83
C101517,2023-07-13,80.77
C100016,2023-04-11,33.83
C101970,2025-07-10,4.52
C100070,2024-06-03,2.12
C101614,2024-07-08,104.8
C101876,2025-06-28,108.74
C101583,2023-06-21,84.25
C101757,2023-09-11,39.21
C101381,2024-05-11,27.54
C100695,2024-05-19,86.45
C100798,2023-03-19,137.79
C100969,2024-03-12,68.14
C101992,2023-05-01,39.22
C101662,2023-02-01,49.78
C100173,2023-10-08,33.46
C101105,2024-07-04,52.3
C101888,2023-06-18,23.29
C100427,2024-04-20,31.77
C100696,2025-03-31,179.06
C100961,2025-05-13,154.78
C100535,2024-10-03,78.89
C101572,2024-06-22,10.01
C100312,2024-04-23,2.71
C100783,2025-07-19,9.19
C100782,2025-10-06,44.35
C100870,2023-03-08,15.68
C101758,2024-10-03,13.97
C101046,2023-04-18,1.38
C101194,2024-12-16,49.8
C100828,2023-04-20,39.93
C101106,2023-11-20,80.65
C101809,2024-04-21,20.98
C101924,2025-02-06,83.14
C101070,2024-12-19,39.94
C101945,2024-04-12,43.77
C101940,2025-05-17,92.35
C101371,2023-02-14,4.93
C101051,2024-10-29,47.01
C101420,2024-04-30,114.45
C100618,2025-04-22,12.2
C100957,2023-04-29,35.76
C101761,2025-06-29,37.96
C101453,2023-08-20,5.27
C101117,2023-12-17,119.97
C101712,2023-03-10,5.6
C101031,2025-07-12,19.67
C100475,2024-07-28,14.72
C101105,2024-10-05,112.44
C100322,2023-09-04,19.54
C101331,2025-08-11,16.8
C100061,2023-05-01,6.69
C101094,2024-03-22,47.01
C100174,2024-04-10,71.87
C100006,2024-06-15,60.7
C100657,2024-07-07,11.01
C101671,2024-04-29,66.73
C100142,2024-08-21,152.06
C101616,2023-09-27,42.96
C101709,2025-04-24,20.84
C100798,2024-03-14,19.73
C100232,2024-06-09,21.45
C101301,2023-06-10,189.16
C100568,2025-05-29,3.02
C100441,2023-10-07,89.13
C101902,2025-09-09,34.92
C101273,2024-03-16,39.01
C100233,2024-06-05,98.82
C100697,2023-07-11,39.05
C101160,2023-09-05,18.94
C101703,2023-11-15,100.71
C100736,2025-01-03,109.93
C101728,2023-04-04,4.59
C100292,2025-07-03,4.09
C100847,2024-06-06,64.61
C100692,2024-01-06,99.03
C100905,2024-09-15,48.91
C100046,2025-07-11,103.53
C101713,2023-02-12,132.01
C101142,2023-08-09,228.21
C101684,2023-11-27,28.37
C101549,2023-12-29,3.09
C101324,2024-01-30,8.79
C101554,2024-04-14,44.01
C100900,2023-06-01,35.5
C100425,2025-03-11,56.98
C100523,2024-12-23,94.96
C100240,2024-10-20,45.93
C101364,2024-07-14,200.3
C101739,2023-06-06,54.64
C101026,2023-06-21,71.27
C100814,2024-03-27,49.07
C100344,2025-02-10,32.1
C101858,2024-10-17,24.16
C101724,2024-03-11,39.23
C101426,2024-04-22,77.33
C100798,2025-04-04,98.31
C100615,2024-10-31,2.76
C100156,2023-05-01,9.03
C101476,2024-05-27,25.11
C100083,2023-06-05,3.17
C100930,2025-04-29,15.86
C101409,2025-09-07,115.88
C101092,2023-09-23,94.66
C100357,2023-05-15,18.0
C101659,2024-05-16,8.61
C100451,2025-08-24,37.51
C100867,2023-12-30,2.36
C101544,2023-03-08,57.56
C100059,2025-10-05,26.33
C101056,2025-07-25,57.23
C100005,2025-04-08,50.17
C100339,2024-10-11,3.73
C100084,2023-11-10,48.89
C100595,2024-09-19,39.84
C100515,2023-06-07,78.93
C100584,2024-06-30,5.27
C100443,2024-09-01,45.02
C100904,2023-08-31,22.78
C101696,2023-10-04,7.6
C100107,2024-04-15,22.14
C101926,2024-12-18,156.96
C101005,2024-01-26,36.22
C101927,2025-04-18,46.01
C100159,2024-05-01,41.13
C101889,2023-12-10,3.96
C100347,2023-09-14,81.97
C101135,2023-11-14,57.82
C101219,2023-09-22,18.57
C100779,2024-01-18,56.92
C100213,2024-03-28,8.92
C101545,2024-05-06,67.76
C101292,2024-06-20,29.22
C101218,2023-03-09,46.14
C100127,2024-01-05,157.1
C100433,2023-08-14,24.59
C100252,2024-01-22,46.22
C101253,2025-05-22,13.42
C100694,2023-04-13,27.15
C100825,2024-12-24,20.47
C100594,2024-02-10,204.44
C100930,2023-07-09,23.2
C101337,2023-08-20,86.12
C100331,2025-08-25,1.0
C101751,2023-09-14,168.08
C101877,2023-10-02,102.8
C101734,2025-06-13,16.94
C101021,2023-04-03,60.13
C101544,2023-08-21,60.14
C100930,2025-04-12,42.64
C101225,2023-07-21,11.83
C101134,2024-10-03,18.41
C100036,2025-05-12,7.53
C100108,2025-03-19,54.68
C101167,2024-11-15,99.9
C101731,2023-01-28,11.73
C101189,2025-07-03,73.29
C100853,2025-07-07,7.94
C100236,2025-03-13,6.53
C101283,2023-03-21,2.3
C100160,2024-10-26,3.85
C100057,2023-04-16,138.41
C101436,2024-11-05,18.58
C100281,2025-09-19,30.15
C101777,2024-07-08,25.0
C101783,2024-07-07,131.25
C101805,2025-01-23,37.68
C101988,2023-09-17,11.05
C100172,2023-12-18,100.0
C101355,2024-09-05,35.45
C100282,2023-02-09,30.4
C100685,2023-11-01,18.25
C100499,2024-11-29,69.75
C101301,2024-07-28,10.41
C100447,2025-06-12,33.18
C100326,2023-10-02,26.43
C101255,2025-02-12,91.7
C100416,2025-04-30,2.53
C101434,2025-04-17,2.2
C101080,2025-06-20,21.36
C101268,2024-04-30,11.25
C101101,2023-10-06,7.92
C101952,2024-03-31,112.57
C101014,2024-04-27,16.34
C100651,2024-06-05,40.54
C101230,2024-10-15,39.0
C100430,2024-03-27,4.78
C100888,2025-07-01,48.72
C100991,2025-03-18,1.74
C100871,2023-02-24,28.04
C101751,2023-06-29,29.38
C101767,2024-12-07,76.99
C101929,2024-12-16,94.97
C100423,2023-08-26,10.0
C100879,2025-01-13,58.89
C100595,2024-08-18,49.12
C101949,2025-05-28,89.12
C100665,2025-03-27,20.22
C100249,2024-06-14,47.62
C100903,2023-11-19,19.29
C101024,2024-09-01,11.63
C100837,2025-05-03,5.56
C101207,2023-11-09,56.8
C100018,2023-04-07,57.44
C100906,2024-06-25,6.55
C101444,2025-04-19,26.8
C100289,2024-04-11,36.49
C101711,2024-05-16,25.43
C101803,2024-11-14,53.59
C101446,2025-08-04,35.73
C101066,2024-11-05,3.33
C100973,2023-03-21,2.88
C100626,2025-08-04,68.93
C100700,2023-02-01,55.88
C100567,2023-04-14,27.56
C101034,2024-08-12,15.11
C101132,2023-11-13,2.23
C100682,2023-09-23,33.5
C100583,2023-07-01,22.6
C100508,2025-09-18,8.72
C101274,2024-06-21,63.47
C100606,2023-03-07,10.79
C101058,2024-08-03,80.42
C100133,2023-11-07,3.4
C101481,2024-06-24,40.32
C100548,2024-01-27,48.12
C101825,2023-04-08,95.35
C101862,2024-04-07,87.45
C100461,2024-03-05,10.78
C101668,2023-08-17,50.88
C101056,2024-07-29,97.16
C101198,2023-11-11,35.05
C101870,2023-10-14,66.64
C101803,2024-07-31,143.72
C101202,2024-03-11,143.79
C101965,2025-07-23,25.39
C100117,2024-09-08,61.14
C100279,2024-12-31,9.67
C101337,2025-04-25,4.95
C101252,2025-10-10,15.75
C101236,2025-01-30,90.17
C100043,2023-09-02,5.24
C100789,2025-02-01,37.96
C101601,2023-07-17,3.66
C100153,2023-10-03,22.98
C101099,2023-03-02,25.64
C100865,2025-03-04,27.01
C101678,2024-05-06,2.62
C101390,2024-04-15,147.32
C100264,2024-07-11,59.37
C101528,2024-10-25,14.89
C100042,2024-04-09,37.16
C101207,2024-07-22,19.86
C100785,2025-05-07,26.23
C100259,2025-10-09,33.2
C100848,2024-05-31,81.54
C100187,2023-12-30,40.0
C100741,2023-04-05,13.71
C100983,2024-03-25,28.28
C101007,2023-09-08,84.15
C101686,2024-05-31,132.12
C101653,2023-04-29,6.21
C101164,2025-02-16,17.78
C101637,2025-03-29,56.62
C100705,2024-05-27,27.44
C100451,2023-05-29,83.36
C100083,2024-09-27,52.52
C101715,2024-09-06,130.67
C101461,2023-01-23,55.87
C100081,2024-01-05,4.59
C101593,2023-11-19,92.95
C101733,2025-06-26,40.89
C101993,2023-11-08,16.33
C101272,2025-09-21,43.85
C101080,2025-03-16,12.66
C100255,2025-10-04,51.47
C100530,2024-01-09,95.65
C101517,2023-07-12,19.33
C100977,2025-04-08,24.47
C101496,2025-09-06,34.44
C101768,2024-05-21,53.57
C100617,2025-04-11,5.81
C100896,2024-08-27,2.85
C101522,2023-02-18,25.66
C100395,2025-01-17,134.35
C100384,2024-02-06,62.47
C100962,2025-02-23,65.62
C100753,2024-09-10,133.85
C101814,2023-12-05,37.89
C101259,2025-09-27,21.51
C100928,2024-06-19,62.86
C100467,2025-07-10,48.88
C101590,2024-05-14,3.29
C101078,2025-02-07,16.74
C101440,2024-10-09,109.26
C101614,2024-10-08,26.23
C100959,2023-10-05,39.24
C100516,2025-02-17,95.86
C100353,2024-11-19,8.85
C101634,2024-02-26,61.9
C101951,2023-05-01,24.74
C100780,2025-07-13,34.21
C100704,2025-02-11,27.7
C100886,2025-04-12,76.45
C100460,2024-10-29,97.0
C100866,2024-09-16,115.33
C101104,2024-04-21,115.79
C101584,2023-12-25,69.09
C100299,2024-07-19,22.05
C101727,2025-09-06,17.85
C101059,2024-11-29,212.73
C100897,2024-09-13,30.14
C100729,2025-09-21,14.7
C101445,2023-11-11,31.47
C101998,2023-01-08,23.92
C101815,2023-12-07,22.81
C100384,2024-09-21,4.59
C100189,2025-09-29,168.7
C100484,2024-08-28,35.04
C101167,2025-05-30,139.67
C101095,2023-01-10,50.17
C101474,2024-11-28,104.64
C101953,2023-04-12,86.06
C101044,2025-04-20,54.06
C100929,2024-04-11,40.34
C101361,2025-07-29,12.79
C101804,2025-03-29,153.1
C101854,2023-06-27,3.18
C101289,2025-03-12,99.96
C101560,2024-08-10,22.45
C101363,2025-05-28,44.17
C100238,2025-09-06,153.56
C101565,2024-01-16,4.07
C100721,2025-06-16,5.75
C101051,2023-02-16,1.48
C101690,2024-06-11,32.8
C101193,2025-07-27,10.5
C100298,2025-08-17,36.03
C101308,2025-05-13,191.3
C101551,2024-10-29,78.73
C101809,2024-03-27,30.89
C100635,2024-01-20,5.65
C100686,2025-02-22,91.59
C101638,2024-05-14,9.62
C101415,2023-09-28,36.84
C100444,2024-08-01,20.72
C100963,2023-03-05,4.59
C100069,2023-02-07,66.67
C100625,2023-03-16,68.08
C101746,2024-04-16,76.43
C100036,2024-06-20,22.22
C100015,2024-07-16,62.69
C100970,2024-04-26,58.71
C101768,2025-03-03,14.91
C101838,2025-04-08,41.58
C101772,2025-08-10,88.37
C101689,2023-01-19,4.11
C101659,2025-01-22,88.18
C101776,2025-07-10,128.56
C100680,2025-04-03,105.73
C101902,2024-01-22,23.84
C100575,2023-03-08,2.56
C100992,2024-07-08,78.99
C100713,2024-04-30,177.54
C101563,2025-07-25,26.2
C101446,2024-03-30,51.4
C101067,2025-08-25,3.02
C101856,2023-05-01,35.37
C100953,2025-05-06,23.95
C101295,2023-03-04,28.35
C100004,2025-06-28,31.95
C100418,2024-04-10,11.74
C101578,2023-01-20,134.86
C101344,2023-10-13,16.18
C100435,2023-05-11,25.42
C101969,2023-03-20,48.85
C101014,2023-11-24,28.82
C101453,2024-04-30,78.36
C100182,2025-07-15,85.03
C100598,2024-10-05,39.62
C101730,2025-04-21,1.98
C100016,2023-04-29,2.35
C101177,2024-06-07,46.7
C100703,2024-07-06,36.46
C101470,2023-06-17,64.66
C101708,2025-02-26,9.51
C101002,2024-09-23,18.93
C101858,2025-07-19,7.46
C101828,2025-02-10,29.58
C100770,2023-09-04,65.3
C100857,2024-07-22,64.05
C101582,2023-08-30,15.62
C101966,2024-07-11,60.77
C100920,2025-07-09,37.44
C101245,2023-11-27,38.63
C100949,2025-01-14,59.11
C100720,2023-05-03,105.71
C101068,2024-10-13,110.43
C100141,2023-11-30,62.35
C100881,2025-05-20,7.46
C101749,2023-06-12,73.92
C101075,2025-07-01,1.0
C101616,2023-05-01,60.62
C100926,2024-11-08,46.83
C100457,2023-10-31,16.43
C101657,2024-05-15,22.51
C101681,2025-07-25,13.09
C101268,2023-06-23,61.01
C101852,2024-10-03,36.9
C100001,2025-08-30,168.53
C101484,2025-07-21,27.57
C101704,2025-02-25,68.48
C100209,2023-08-03,3.02
C101808,2025-10-17,40.96
C100482,2024-10-23,26.78
C101142,2025-04-20,18.43
C101589,2023-04-07,43.95
C101752,2024-08-17,134.54
C101282,2024-07-18,5.89
C101559,2025-01-13,87.68
C101564,2023-06-05,193.71
C101857,2024-01-19,102.18
C100879,2024-07-12,65.07
C100857,2025-03-09,41.29
C100047,2024-11-11,138.1
C100196,2025-09-28,78.95
C100937,2023-03-07,74.3
C100133,2024-04-30,2.98
C101351,2024-04-02,12.24
C100505,2023-08-29,36.83
C100073,2023-08-21,3.8
C101242,2023-01-29,111.29
C101041,2025-04-14,18.77
C101369,2023-11-18,11.94
C100847,2023-06-23,79.44
C101704,2024-04-02,43.08
C100515,2023-10-23,139.02
C101754,2024-04-29,114.55
C101864,2024-10-30,35.24
C100174,2025-09-02,9.65
C101577,2024-12-25,141.66
C100209,2024-02-16,20.63
C100737,2023-06-16,2.16
C100037,2025-04-21,5.86
C101681,2024-08-25,4.08
C101533,2025-05-26,159.97
C100042,2024-07-27,8.44
C101165,2023-07-07,81.32
C101342,2025-10-18,26.24
C100929,2023-05-06,81.0
C101820,2024-08-25,14.18
C100180,2025-08-14,15.43
C100885,2025-01-14,18.17
C100399,2023-09-09,5.79
C100162,2024-08-16,50.04
C100856,2024-09-16,57.24
C100039,2024-09-13,27.59
C101429,2024-08-03,49.63
C101849,2023-03-02,17.9
C100727,2025-01-11,1.27
C101940,2023-11-29,33.79
C100452,2024-07-11,39.21
C101607,2024-11-09,22.9
C100201,2023-12-18,7.23
C100666,2025-05-28,40.85
C101533,2023-07-18,59.91
C100991,2023-03-14,20.28
C101917,2024-05-14,1.0
C101144,2024-03-17,47.55
C100563,2025-03-29,28.38
C100092,2023-06-18,7.06
C100097,2023-07-09,22.49
C101071,2025-01-10,96.51
C101233,2024-04-13,54.54
C100516,2025-05-09,5.47
C101058,2024-10-22,118.73
C101404,2023-10-12,15.02
C101511,2024-06-18,222.05
C101877,2024-08-29,2.21
C101738,2023-05-06,12.03
C100373,2024-06-25,83.2
C101102,2025-02-01,13.81
C101528,2024-11-23,26.53
C101601,2024-02-16,49.6
C101155,2024-08-10,46.62
C101839,2023-03-13,153.21
C100794,2023-12-16,17.63
C100534,2024-03-16,34.07
C100814,2024-05-17,103.01
C101905,2024-12-19,109.26
C100931,2023-02-14,28.01
C101673,2025-09-24,2.54
C100222,2025-07-01,45.43
C101732,2024-01-29,21.98
C101857,2025-07-16,79.07
C101649,2024-08-06,30.49
C101455,2023-05-27,1.0
C101954,2023-09-30,18.29
C100109,2025-06-05,39.55
C100713,2023-07-19,6.07
C101647,2025-06-14,3.9
C100788,2024-12-19,96.77
C101916,2025-06-16,1.0
C100257,2023-02-09,22.96
C100572,2023-09-27,1.0
C101955,2024-03-04,2.59
C100404,2023-08-28,75.34
C100866,2025-08-12,9.05
C100503,2023-05-09,27.1
C101855,2023-06-16,32.12
C101119,2023-03-08,64.73
C100745,2023-12-17,15.51
C100724,2024-07-18,18.36
C101059,2023-02-26,44.79
C100462,2024-08-15,23.58
C100168,2025-05-09,81.18
C101138,2024-08-15,221.38
C100005,2024-06-05,119.06
C101900,2024-06-02,203.19
C101547,2025-04-04,52.04
C100195,2024-12-15,10.75
C101931,2023-03-15,8.09
C101498,2023-07-02,38.29
C101710,2023-09-23,63.92
C101721,2023-12-17,71.75
C100238,2024-07-14,4.58
C100137,2023-08-16,19.41
C101332,2023-12-14,36.96
C100595,2023-01-25,72.24
C101594,2024-08-03,4.11
C101332,2024-08-17,15.84
C101469,2024-04-17,39.11
C100111,2024-08-20,269.49
C100602,2025-03-09,74.84
C100882,2025-07-12,88.83
C100429,2023-02-05,26.32
C101524,2025-05-02,70.05
C100256,2024-08-20,107.86
C101232,2025-09-06,13.16
C100396,2023-02-09,105.55
C101220,2023-07-17,7.92
C100446,2024-08-17,16.89
C100269,2024-01-04,58.12
C101146,2023-03-01,33.2
C100194,2024-03-29,20.35
C101621,2025-09-09,15.18
C100139,2025-05-26,11.6
C100312,2024-07-05,35.54
C101800,2024-10-30,46.89
C100245,2023-06-06,65.12
C100880,2025-04-09,150.11
C100656,2023-12-14,42.36
C101780,2025-02-23,19.52
C100097,2023-10-07,36.5
C101576,2024-02-01,9.82
C101006,2025-08-13,18.12
C100710,2025-04-14,51.79
C100743,2024-05-18,18.08
C100325,2023-05-13,38.49
C100441,2025-04-10,58.51
C100857,2025-10-15,30.41
C101737,2023-05-13,86.62
C101520,2025-07-23,71.5
C101134,2025-01-13,43.35
C100656,2025-09-11,10.09
C100206,2024-09-20,114.11
C100688,2023-07-09,1.99
C100391,2024-10-25,2.29
C101213,2024-06-13,30.82
C100668,2024-01-01,45.95
C101936,2023-04-12,168.07
C101220,2024-04-19,65.65
C100465,2025-01-03,19.52
C101147,2023-03-05,67.14
C100429,2023-01-21,46.38
C101969,2024-09-29,44.75
C100957,2023-10-10,1.0
C100856,2023-03-19,39.4
C101439,2025-04-08,78.98
C101582,2023-10-18,250.19
C100011,2024-08-14,33.91
C100910,2025-09-29,35.88
C101952,2025-10-18,2.7
C101863,2023-06-07,18.88
C100987,2024-08-23,46.61
C100335,2025-08-20,81.76
C100262,2024-06-07,14.97
C100706,2023-05-30,10.24
C100013,2024-01-20,4.93
C101358,2023-06-12,44.16
C100593,2024-03-26,3.12
C101693,2024-08-31,125.77
C101797,2023-05-31,1.2
C100947,2023-12-03,111.27
C100470,2023-02-04,31.77
C100812,2024-10-25,169.48
C100157,2024-06-16,46.79
C100347,2023-09-05,4.09
C101256,2024-03-30,34.48
C100278,2024-10-06,10.17
C100995,2023-01-30,133.66
C101414,2025-07-20,26.47
C100863,2024-06-26,36.12
C101329,2024-12-27,69.55
C100735,2023-05-21,317.95
C100412,2023-01-28,20.44
C100953,2023-03-07,3.41
C101328,2024-05-12,132.48
C100595,2023-05-21,94.55
C100499,2023-06-01,53.04
C100211,2024-02-20,36.31
C100180,2024-09-18,56.74
C101067,2025-01-30,2.81
C100633,2023-03-28,36.35
C100651,2025-07-28,49.45
C101263,2024-02-02,36.14
C100459,2024-01-13,40.51
